Rejection_Rate,Date,Season_Year,County,#loads,Tomato_variety,Average_worm/insect_damage,Average_mold,Average_green,Average_material_other_than_tomatoes,Average_hue_loads,Average_hue,Average_color,Average_solids,Average_pH
0.0009775171065493,2014-09-06,2014,  SUTTER,344.0,"241-2401, HEINZ",0.0,2.0,3.2,1.1,121.5968847352025,19.085844195210672,25.1,4.61,4.27
0.0003000300030003,2014-10-11,2014,  SAN JOAQUIN,163.0,"915-1175, HEINZ",0.0,0.6,4.1,5.7,121.5968847352025,19.085844195210672,23.8,4.74,4.37
0.0,2014-09-27,2014,  STANISLAUS,397.0,"194-19406, UG",0.0,1.3,2.0,0.2,121.5968847352025,19.085844195210672,25.4,5.26,4.28
0.0,2020-10-10,2020,SAN JOAQUIN,7.0,"273-273, BQ",0.0,8.1,2.9,2.9,7.0,22.4,0.0,4.44,4.57
0.0002440810349035,2011-09-17,2011,  MERCED,347.0,3.0DERUITTER AB 3,0.0,2.8,1.4,0.8,121.5968847352025,19.085844195210672,23.8,5.63,4.48
0.0,2019-10-05,2019,SAN JOAQUIN,63.0,"644-6441, N",0.0,0.5,0.6,0.1,63.0,20.6,0.0,4.93,4.43
0.0,2009-08-22,2009,  STANISLAUS,53.0,672  BOS 67212,0.0,0.7,0.3,0.2,121.5968847352025,19.085844195210672,23.4,6.24,4.49
0.0,2016-09-03,2016,  SAN JOAQUIN,50.0,"111-0311, AB",0.0,1.0,0.3,0.7,121.5968847352025,19.085844195210672,23.8,6.03,4.29
0.0,2012-09-08,2012,  KINGS,13.0,"433-3402, HEINZ",0.0,0.6,0.2,0.2,121.5968847352025,19.085844195210672,22.8,5.05,4.42
0.0015940488841657,2009-09-05,2009,  YOLO,6.0,3.0DERUITTER AB 3,0.0,1.3,0.1,0.0,121.5968847352025,19.085844195210672,26.3,5.58,4.42
0.0450236966824644,2017-07-29,2017,MERCED,729.0,"42-6402, N",0.0,1.7,0.8,0.3,121.5968847352025,19.085844195210672,24.1,5.54,4.51
0.0095027999321228,2010-10-09,2010,  FRESNO,1.0,0.0UNCODED,0.0,3.5,0.5,0.5,121.5968847352025,19.085844195210672,24.0,4.8,4.5
0.0,2014-09-27,2014,  SAN JOAQUIN,3.0,"425-1425, HZ",0.0,0.7,1.8,0.2,121.5968847352025,19.085844195210672,23.7,4.67,4.51
0.0,2011-08-13,2011,  STANISLAUS,1.0,102  AB 2,0.0,0.0,1.5,0.0,121.5968847352025,19.085844195210672,24.0,5.6,4.39
0.0055066079295154,2013-09-28,2013,  SAN JOAQUIN,69.0,"44-6404, NUNHEMS",0.0,1.8,0.9,0.5,121.5968847352025,19.085844195210672,24.5,5.14,4.35
0.0007647208768799,2019-10-05,2019,KINGS,461.0,"415-6415, N",0.0,5.0,2.1,0.5,461.0,20.0,0.0,4.67,4.51
0.0,2020-08-08,2020,TULARE,7.0,"209-1902, HZ",0.0,1.4,0.6,0.1,7.0,21.8,0.0,6.19,4.5
0.0,2019-09-14,2019,MERCED,199.0,"415-6415, N",0.0,1.2,1.6,2.6,199.0,22.9,0.0,5.27,4.48
0.000139043381535,2014-09-20,2014,  FRESNO,1.0,"392-1293, HZ",0.0,4.5,3.0,0.0,121.5968847352025,19.085844195210672,26.0,5.3,4.55
0.0010117361392148,2010-09-25,2010,  MERCED,88.0,255  CAMPBELLS CXD 255Cur Wk,0.0,1.3,0.3,0.8,121.5968847352025,19.085844195210672,24.5,5.91,4.44
0.0,2013-09-07,2013,  SUTTER,175.0,"477-4707, HEINZ",0.0,1.6,5.2,1.4,121.5968847352025,19.085844195210672,24.7,4.79,4.41
0.0005099439061703,2010-09-25,2010,  FRESNO,28.0,368  SUN 6368Cur Wk,0.0,1.0,1.1,0.2,121.5968847352025,19.085844195210672,24.8,6.3,4.28
0.0,2014-08-23,2014,  SAN JOAQUIN,76.0,"69-1161, HEINZ",0.0,0.6,1.0,0.5,121.5968847352025,19.085844195210672,23.9,5.75,4.26
0.0001934797329979,2013-08-03,2013,  FRESNO,46.0,"397-6397, NUNHEMS",0.0,0.3,0.6,0.6,121.5968847352025,19.085844195210672,22.1,5.67,4.49
0.0013400098737569,2010-07-31,2010,  FRESNO,341.0,491  HEINZ 9491Cur Wk,0.0,0.5,1.1,0.2,121.5968847352025,19.085844195210672,25.8,5.12,4.38
0.0,2020-10-17,2020,SANTA CLARA,22.0,"914-9014, SVTM",0.0,4.0,1.8,0.0,22.0,19.9,0.0,4.71,4.47
0.0,2020-08-08,2020,SOLANO,34.0,"11-8011, SV",0.0,1.4,1.4,0.2,34.0,21.4,0.0,5.9,4.27
0.0124481327800829,2013-08-10,2013,  MERCED,5.0,0-UNCODED,0.0,0.7,4.3,2.4,121.5968847352025,19.085844195210672,24.2,5.36,4.31
0.0,2017-08-05,2017,MADERA,171.0,"663-9663, HEINZ",0.0,2.6,2.6,0.2,121.5968847352025,19.085844195210672,24.2,4.66,4.45
0.0003646973012399,2017-08-12,2017,COLUSA,121.0,"366-6366, SUN",0.0,0.6,3.0,3.2,121.5968847352025,19.085844195210672,23.9,5.47,4.41
0.0081242532855436,2010-10-02,2010,  YOLO,242.0,255  CAMPBELLS CXD 255Cur Wk,0.0,2.4,0.3,0.2,121.5968847352025,19.085844195210672,23.1,5.21,4.38
0.0086848635235732,2017-09-23,2017,STANISLAUS,23.0,"887-3887, HMX",0.0,1.2,2.8,1.1,0.0,0.0,26.9,5.86,4.39
0.0018181818181818,2010-09-11,2010,  SUTTER,109.0,102  AB 2,0.0,2.4,1.7,0.3,121.5968847352025,19.085844195210672,26.0,5.78,4.36
0.0039394894421682,2012-09-15,2012,  YOLO,10.0,0-UNCODED,0.1,1.4,1.1,0.4,121.5968847352025,19.085844195210672,28.2,5.12,4.41
0.0004489841733078,2019-08-24,2019,FRESNO,52.0,"103-403, BQ",0.0,0.4,2.0,0.4,52.0,20.2,0.0,5.35,4.41
0.0,2013-10-05,2013,  SACRAMENTO,171.0,"194-19406, UG",0.0,3.1,1.9,0.6,121.5968847352025,19.085844195210672,23.4,5.08,4.34
0.0039708802117802,2011-09-17,2011,  FRESNO,67.0,315  SEMINIS HYPEEL 303Cur Wk,0.0,1.7,1.4,0.3,121.5968847352025,19.085844195210672,23.6,5.0,4.48
0.0,2017-07-29,2017,FRESNO,517.0,"641-6416, N",0.0,0.2,0.4,0.1,121.5968847352025,19.085844195210672,24.3,4.92,4.43
0.0002014369166722,2016-08-20,2016,  FRESNO,8.0,"516-8516, SV",0.0,1.8,0.2,0.3,121.5968847352025,19.085844195210672,22.3,6.26,4.4
0.0003862308695022,2009-07-25,2009,  FRESNO,791.0,187  CAMPBELL CXD 187,0.0,0.2,0.9,0.2,121.5968847352025,19.085844195210672,25.4,4.87,4.4
0.0039254170755642,2011-08-06,2011,  YOLO,8.0,444  SEMINIS APT 410,0.0,0.9,1.6,0.2,121.5968847352025,19.085844195210672,28.9,5.7,4.34
0.0,2009-09-05,2009,  KERN,57.0,74.0HEINZ 4007,0.1,6.6,0.7,0.5,121.5968847352025,19.085844195210672,22.7,5.14,4.55
0.0009803921568627,2011-07-23,2011,  FRESNO,61.0,15.0HEINZ 1015,0.0,0.0,1.0,0.0,121.5968847352025,19.085844195210672,25.6,5.2,4.44
0.0014326647564469,2015-07-18,2015,  KERN,42.0,"331-313, BQ",0.0,1.0,0.8,0.6,121.5968847352025,19.085844195210672,24.7,4.6,4.42
8.406893652795292e-05,2017-07-22,2017,FRESNO,97.0,"641-6416, N",0.0,0.4,0.3,0.1,121.5968847352025,19.085844195210672,25.9,4.74,4.36
0.0,2009-08-22,2009,  SAN JOAQUIN,163.0,261  HEINZ 2601,0.0,0.9,1.6,1.1,121.5968847352025,19.085844195210672,26.3,5.43,4.47
0.0,2020-08-29,2020,SAN JOAQUIN,140.0,"801-58801, HM",0.0,1.3,1.2,0.5,140.0,22.0,0.0,5.18,4.5
0.0056571751838581,2016-09-17,2016,  MERCED,421.0,"85-8504, HEINZ",0.0,1.0,2.0,0.7,121.5968847352025,19.085844195210672,25.0,4.9,4.3
0.0010984182776801,2015-10-03,2015,  MERCED,28.0,"558-5508, HZ",0.0,0.7,0.4,0.1,121.5968847352025,19.085844195210672,23.3,4.63,4.34
0.0,2019-09-21,2019,SAN JOAQUIN,2.0,"369-5369, HMX61P",0.0,0.8,2.0,1.3,2.0,21.0,0.0,5.8,4.49
0.0020410940263981,2019-08-24,2019,YOLO,194.0,"319-0319, DRI",0.0,0.7,0.4,0.2,194.0,21.7,0.0,5.48,4.4
0.0,2014-10-25,2014,  FRESNO,33.0,"990-9905, HARRIS MORAN",0.0,3.5,3.0,0.8,121.5968847352025,19.085844195210672,23.0,5.25,4.32
0.0,2019-09-28,2019,SOLANO,139.0,"194-19406, UG",0.0,0.3,0.6,0.4,139.0,20.5,0.0,5.32,4.21
0.0,2011-09-17,2011,  KINGS,1.0,560  HZ 5608Cur Wk,0.0,1.5,1.0,0.0,121.5968847352025,19.085844195210672,22.0,4.7,4.48
0.0,2018-08-18,2018,CONTRA COSTA,4.0,577-HEINZ TRIAL,0.0,0.0,0.6,0.0,4.0,19.5,0.0,5.0,4.45
0.0,2015-07-18,2015,  COLUSA,341.0,"366-6366, SUN",0.0,0.6,1.6,0.9,121.5968847352025,19.085844195210672,27.6,5.18,4.35
0.0020011435105774,2017-09-23,2017,SAN JOAQUIN,20.0,"841-58841, HMX",0.0,2.0,0.3,0.6,0.0,0.0,23.9,5.26,4.49
0.0,2013-10-26,2013,  STANISLAUS,15.0,"285-1285, HZ",0.0,0.6,5.3,0.3,121.5968847352025,19.085844195210672,25.9,5.53,4.25
0.0,2013-08-24,2013,  SOLANO,14.0,"789-7883, HM",0.0,0.2,1.1,0.1,121.5968847352025,19.085844195210672,23.8,4.87,4.45
0.0095027999321228,2010-10-09,2010,  FRESNO,87.0,366  SUN 6366Cur Wk,0.0,5.9,0.8,0.6,121.5968847352025,19.085844195210672,25.1,5.51,4.52
0.001010101010101,2016-09-17,2016,  COLUSA,4.0,"701-5701, HZ",0.0,3.0,2.5,2.3,121.5968847352025,19.085844195210672,26.8,4.68,4.4
0.0124481327800829,2013-08-10,2013,  MERCED,67.0,"433-3402, HEINZ",0.0,1.1,1.8,0.7,121.5968847352025,19.085844195210672,25.8,4.39,4.4
0.0039254170755642,2011-08-06,2011,  YOLO,586.0,910  CAMPBELL CXD 109 SHASTA,0.0,0.3,1.1,0.5,121.5968847352025,19.085844195210672,24.5,5.78,4.29
0.0001801693591976,2020-08-08,2020,FRESNO,366.0,"366-6366, SUN",0.0,0.5,0.7,0.3,366.0,20.7,0.0,5.29,4.42
8.406893652795292e-05,2017-07-22,2017,FRESNO,262.0,"910-109, CXD (SHASTA)",0.0,0.6,1.1,0.5,121.5968847352025,19.085844195210672,29.0,4.9,4.39
0.0044052863436123,2016-09-17,2016,  YOLO,311.0,"706-5706, HZ",0.0,0.9,4.1,2.2,121.5968847352025,19.085844195210672,24.2,5.24,4.37
0.0056571751838581,2016-09-17,2016,  MERCED,316.0,"560-5608, HZ",0.0,2.5,3.7,1.1,121.5968847352025,19.085844195210672,23.8,4.64,4.44
0.0,2015-10-03,2015,  SAN LUIS OBISPO,106.0,"180-18806, UG",0.0,0.7,2.1,4.1,121.5968847352025,19.085844195210672,27.6,4.85,4.27
0.0013667425968109,2019-09-28,2019,MERCED,5.0,"369-5369, HMX61P",0.2,2.0,0.7,0.4,5.0,22.2,0.0,4.7,4.65
0.0014025245441795,2017-08-19,2017,YOLO,93.0,"194-19406, UG",0.0,0.7,0.6,0.3,121.5968847352025,19.085844195210672,23.2,5.19,4.28
0.0,2009-08-15,2009,  KERN,173.0,997  HEINZ 9997,0.0,0.4,2.1,0.2,121.5968847352025,19.085844195210672,23.8,5.18,4.42
0.0,2009-08-15,2009,  KERN,6.0,339  NUNHEMS 6393Cur Wk,0.0,5.5,0.1,0.3,121.5968847352025,19.085844195210672,25.0,4.92,4.66
0.0,2017-08-19,2017,SAN JOAQUIN,255.0,"490-4909, HMX",0.0,1.2,1.3,0.7,121.5968847352025,19.085844195210672,25.8,5.52,4.33
0.0082644628099173,2009-08-22,2009,  YUBA,2.0,897  HARRIS MORAN 8897,0.0,0.5,1.5,0.5,121.5968847352025,19.085844195210672,26.0,5.0,4.42
0.0001979805979014,2012-07-14,2012,  KERN,72.0,"3402, HEINZ",0.0,0.1,1.2,0.7,121.5968847352025,19.085844195210672,24.0,5.09,4.38
0.0006167129201356,2011-10-01,2011,  SAN JOAQUIN,22.0,800  HEINZ 8004Cur Wk,0.0,0.9,0.4,0.1,121.5968847352025,19.085844195210672,24.3,5.63,4.36
0.0011047689191677,2011-09-03,2011,  YOLO,55.0,672  BOS 67212Cur Wk,0.0,1.1,1.5,0.6,121.5968847352025,19.085844195210672,25.5,5.19,4.48
0.0,2019-08-03,2019,FRESNO,386.0,"366-6366, SUN",0.0,0.1,0.8,0.2,386.0,20.3,0.0,5.77,4.37
0.0117096018735363,2018-09-01,2018,SUTTER,45.0,"888-3888, HM",0.0,1.1,1.1,0.2,45.0,21.5,0.0,5.02,4.48
0.0006978367062107,2015-09-26,2015,  MADERA,13.0,"366-6366, SUN",0.0,2.7,1.8,1.7,121.5968847352025,19.085844195210672,25.1,5.07,4.45
0.0015484234234234,2011-08-06,2011,  KINGS,190.0,509  BOS 66509Cur Wk,0.0,0.4,2.5,0.6,121.5968847352025,19.085844195210672,24.6,5.16,4.38
0.0051742504945974,2019-09-14,2019,YOLO,248.0,"820-1082, SVTM",0.0,2.5,0.3,0.3,248.0,21.2,0.0,5.25,4.34
0.0,2013-09-21,2013,  STANISLAUS,6.0,"261-2601, HEINZ",0.0,2.8,1.3,0.5,121.5968847352025,19.085844195210672,26.2,4.98,4.43
0.0007806401249024,2014-09-20,2014,  KINGS,4.0,"560-5608, HZ",0.0,1.0,1.1,0.0,121.5968847352025,19.085844195210672,24.0,6.5,4.49
0.0,2014-09-27,2014,  STANISLAUS,411.0,"990-9905, HARRIS MORAN",0.0,0.6,1.8,2.4,121.5968847352025,19.085844195210672,23.9,4.98,4.4
0.001068376068376,2014-07-26,2014,  YOLO,2.0,666-MISC EXP,0.0,0.5,2.3,0.3,121.5968847352025,19.085844195210672,23.0,5.2,4.37
0.0,2012-09-15,2012,  SOLANO,90.0,"85-8504, HEINZ",0.0,0.7,2.1,0.5,121.5968847352025,19.085844195210672,25.3,4.48,4.25
0.0,2020-07-18,2020,FRESNO,346.0,"392-1293, HZ",0.0,0.2,1.6,0.7,346.0,20.4,0.0,5.75,4.54
0.000512557662737,2015-08-01,2015,  YOLO,5.0,0-UNCODED,0.0,0.4,0.1,0.0,121.5968847352025,19.085844195210672,23.6,5.06,4.31
0.0005271133952691,2009-08-29,2009,  FRESNO,"1,014",557  HEINZ 9557Cur Wk,0.0,1.5,2.8,0.6,121.5968847352025,19.085844195210672,24.0,5.49,4.44
0.0042260961436872,2020-10-10,2020,MERCED,169.0,"428-1428, HZ",0.0,1.5,1.4,1.3,169.0,20.8,0.0,4.72,4.47
0.0039394894421682,2012-09-15,2012,  YOLO,268.0,"206-206, BQ",0.0,1.2,0.4,0.4,121.5968847352025,19.085844195210672,26.1,5.58,4.27
0.0,2013-08-10,2013,  COLUSA,698.0,"560-5608, HZ",0.0,1.2,2.2,1.1,121.5968847352025,19.085844195210672,23.3,5.18,4.41
0.0025945144551519,2012-10-06,2012,  STANISLAUS,42.0,"892-1892, HMX",0.0,0.7,0.4,0.1,121.5968847352025,19.085844195210672,24.8,4.93,4.31
0.000126050420168,2012-08-04,2012,  FRESNO,457.0,"502-205, BQ",0.0,0.6,1.0,0.2,121.5968847352025,19.085844195210672,23.9,5.71,4.35
0.0036312285656647,2017-08-26,2017,YOLO,294.0,"20-2, BP",0.0,1.6,1.1,0.3,121.5968847352025,19.085844195210672,20.8,4.95,4.56
0.0003642323802586,2014-09-06,2014,  SAN JOAQUIN,383.0,"42-6402, N",0.0,1.2,0.4,0.2,121.5968847352025,19.085844195210672,23.4,5.11,4.37
0.0003405994550408,2020-08-29,2020,SUTTER,20.0,"662-1662, HZ",0.0,1.3,2.2,0.4,20.0,21.3,0.0,5.11,4.58
0.0008431703204047,2014-09-06,2014,  SOLANO,3.0,"42-6402, N",0.0,0.7,0.5,0.2,121.5968847352025,19.085844195210672,24.0,5.87,4.39
0.0002938238232355,2015-07-18,2015,  FRESNO,"1,724","42-6402, N",0.0,0.5,2.4,1.2,121.5968847352025,19.085844195210672,25.1,5.7,4.36
0.0,2009-08-22,2009,  CONTRA COSTA,61.0,366  SUN 6366,0.0,0.7,0.3,0.2,121.5968847352025,19.085844195210672,24.2,5.4,4.38
0.0025641025641025,2013-08-24,2013,  MERCED,150.0,"85-8504, HEINZ",0.0,0.4,3.9,2.1,121.5968847352025,19.085844195210672,24.1,5.43,4.29
0.0,2016-07-16,2016,  SOLANO,21.0,"490-4909, HMX",0.0,0.3,0.8,0.2,121.5968847352025,19.085844195210672,29.7,5.31,4.23
0.0,2010-07-17,2010,  KINGS,46.0,460  AB 4606,0.1,0.7,0.2,0.7,121.5968847352025,19.085844195210672,24.3,5.08,4.38
0.000655737704918,2018-09-01,2018,SOLANO,55.0,"9-5900, HM",0.0,0.6,0.4,0.2,55.0,21.3,0.0,5.35,4.37
8.762705923589205e-05,2013-08-10,2013,  FRESNO,3.0,"322-322, C",0.0,0.7,0.2,0.5,121.5968847352025,19.085844195210672,24.7,5.27,4.2
0.0024612355402412,2013-10-05,2013,  YOLO,76.0,"255-255, CXD",0.0,6.2,0.4,0.4,121.5968847352025,19.085844195210672,24.3,5.38,4.38
0.0011497857217518,2016-08-06,2016,  FRESNO,532.0,"885-7885, HMX",0.0,1.0,0.6,0.4,121.5968847352025,19.085844195210672,25.7,5.1,4.58
0.0210631895687061,2018-09-01,2018,COLUSA,101.0,"662-1662, HZ",0.0,1.2,1.1,0.5,101.0,21.8,0.0,4.68,4.51
0.000464986515391,2014-09-06,2014,  FRESNO,62.0,"42-6402, N",0.0,2.1,0.1,0.7,121.5968847352025,19.085844195210672,23.5,5.05,4.46
0.001074608535462,2009-08-29,2009,  YOLO,81.0,390  NUNHEMS  6390Cur Wk,0.0,0.4,0.1,0.2,121.5968847352025,19.085844195210672,26.1,5.61,4.44
0.0008077544426494,2018-08-18,2018,FRESNO,2.0,565-MIX,0.0,0.8,0.0,0.0,2.0,21.0,0.0,5.85,4.43
0.0049504950495049,2014-11-01,2014,  MADERA,4.0,"397-6397, N",0.1,1.1,9.9,3.3,121.5968847352025,19.085844195210672,26.8,5.15,4.36
0.0039672700223158,2011-10-01,2011,  FRESNO,935.0,85.0HEINZ 8504,0.0,2.4,0.9,0.4,121.5968847352025,19.085844195210672,23.5,5.03,4.44
0.0006337135614702,2013-08-24,2013,  STANISLAUS,184.0,"320-0320, DRI",0.0,0.6,0.5,0.2,121.5968847352025,19.085844195210672,24.1,6.14,4.28
0.0,2020-10-10,2020,SAN JOAQUIN,27.0,"887-3887, HM",0.0,1.8,1.2,0.1,27.0,21.8,0.0,5.79,4.41
0.4814814814814814,2018-07-21,2018,MERCED,24.0,"801-58801, HM",0.0,0.3,0.5,0.2,24.0,22.3,0.0,5.26,4.49
0.0014326647564469,2015-07-18,2015,  KERN,1.0,"295-52295, BOS",0.0,0.5,0.0,0.0,121.5968847352025,19.085844195210672,25.0,5.3,4.34
0.0,2018-09-01,2018,MADERA,62.0,"521-15212, UG",0.0,1.5,1.8,0.7,62.0,21.3,0.0,4.29,4.4
0.0004805382027871,2020-08-22,2020,SUTTER,5.0,"239-9023, SVTM",0.0,0.4,1.2,0.8,5.0,24.8,0.0,5.16,4.61
0.0,2020-08-08,2020,KINGS,1.0,"392-1293, HZ",0.0,0.0,3.5,0.5,1.0,19.0,0.0,5.9,4.34
0.0012987012987012,2018-08-18,2018,SOLANO,82.0,"273-273, BQ",0.0,2.0,1.1,0.5,82.0,21.8,0.0,5.47,4.3
0.0,2020-08-29,2020,KINGS,236.0,"916-9016, SVTM",0.0,2.4,1.5,0.3,236.0,20.9,0.0,4.75,4.42
0.0039708802117802,2011-09-17,2011,  FRESNO,260.0,902  HEINZ 7209Cur Wk,0.0,1.1,1.0,0.4,121.5968847352025,19.085844195210672,22.7,4.63,4.51
0.0,2018-07-21,2018,YOLO,25.0,"59-0599, SV",0.0,0.2,0.8,0.4,25.0,24.3,0.0,6.16,4.43
0.0,2019-10-05,2019,MERCED,743.0,"241-2401, HEINZ",0.0,1.7,2.9,0.6,743.0,21.5,0.0,4.38,4.36
0.0006765899864682,2011-10-15,2011,  FRESNO,107.0,366  SUN 6366Cur Wk,0.0,8.7,0.4,1.3,121.5968847352025,19.085844195210672,22.5,4.85,4.6
0.000270087778528,2016-09-03,2016,  YOLO,138.0,"366-6366, SUN",0.1,1.3,0.1,0.8,121.5968847352025,19.085844195210672,23.0,5.54,4.35
0.0,2014-07-26,2014,  CONTRA COSTA,78.0,"641-6416, N",0.0,0.7,3.0,0.4,121.5968847352025,19.085844195210672,25.2,4.84,4.35
0.0024785510009532,2011-10-01,2011,  MERCED,548.0,241  HEINZ 2401Cur Wk,0.0,1.6,1.0,1.0,121.5968847352025,19.085844195210672,23.6,5.24,4.38
0.0007016137115365,2011-08-06,2011,  FRESNO,1.0,535  5535Cur Wk,0.0,0.5,0.0,0.0,121.5968847352025,19.085844195210672,24.0,5.2,4.49
0.0008880994671403,2016-08-20,2016,  MADERA,192.0,"180-18806, UG",0.0,1.3,1.2,0.7,121.5968847352025,19.085844195210672,26.8,5.26,4.3
0.0013077593722755,2017-09-23,2017,SOLANO,285.0,"488-4885, HMX",0.0,1.4,1.0,1.1,171.0,20.7,24.3,5.19,4.33
4.599392880139822e-05,2009-08-15,2009,  FRESNO,261.0,261  HEINZ 2601Cur Wk,0.0,0.7,0.6,0.4,121.5968847352025,19.085844195210672,25.4,4.94,4.47
0.0,2015-09-26,2015,  SAN BENITO,14.0,"44-6404, N",0.1,2.0,8.3,0.5,121.5968847352025,19.085844195210672,30.7,4.49,4.32
0.0216216216216216,2011-10-22,2011,  SANTA CLARA,152.0,102  AB 2,0.0,9.5,4.6,2.4,121.5968847352025,19.085844195210672,24.9,5.25,4.36
0.0024795437639474,2016-08-06,2016,  COLUSA,77.0,"273-273, BQ",0.0,0.2,0.3,0.1,121.5968847352025,19.085844195210672,26.1,4.55,4.4
0.0009015777610818,2009-08-22,2009,  YOLO,6.0,898  SUN 6898,0.0,0.9,1.8,0.6,121.5968847352025,19.085844195210672,27.3,5.73,4.47
0.0,2020-08-22,2020,FRESNO,"1,796","11-8011, SV",0.0,2.2,2.4,1.0,121.5968847352025,20.9,0.0,5.56,4.47
0.0,2016-08-27,2016,  SUTTER,85.0,"702-5702, HZ",0.0,0.9,6.7,1.4,121.5968847352025,19.085844195210672,26.1,4.65,4.35
0.0006176652254478,2014-07-26,2014,  COLUSA,395.0,"503-5003, HEINZ",0.0,1.2,2.7,1.0,121.5968847352025,19.085844195210672,25.0,4.93,4.49
0.0,2011-10-01,2011,  SOLANO,1.0,140  HEINZ 1400,0.0,2.0,0.5,1.0,121.5968847352025,19.085844195210672,23.0,6.6,4.26
0.0,2015-09-26,2015,  CONTRA COSTA,54.0,"85-8504, HEINZ",0.0,2.5,1.8,3.7,121.5968847352025,19.085844195210672,25.5,4.7,4.38
0.0,2019-09-21,2019,TULARE,1.0,"841-58841, HM",0.0,8.0,0.5,0.5,1.0,22.5,0.0,5.7,4.54
0.0,2020-08-08,2020,SUTTER,28.0,"319-0319, DRI",0.0,0.6,2.1,0.5,28.0,21.7,0.0,5.85,4.32
0.003813882532418,2019-09-28,2019,FRESNO,670.0,"558-5508, HZ",0.0,1.9,2.6,0.3,670.0,20.0,0.0,4.74,4.49
0.0018181818181818,2010-09-11,2010,  SUTTER,180.0,241  HEINZ 2401,0.0,1.0,2.8,2.0,121.5968847352025,19.085844195210672,25.1,5.47,4.35
0.0107913669064748,2010-10-09,2010,  YOLO,81.0,102  AB 2,0.0,3.6,0.3,0.7,121.5968847352025,19.085844195210672,24.0,5.16,4.34
0.0003570153516601,2013-08-03,2013,  COLUSA,32.0,"631-0306, DRI",0.0,1.4,0.7,0.8,121.5968847352025,19.085844195210672,23.9,5.51,4.47
0.0070921985815602,2017-09-02,2017,SUTTER,39.0,"28-6428, N",0.0,2.8,0.6,0.0,0.0,0.0,24.9,4.72,4.46
0.0,2018-09-01,2018,MADERA,28.0,"111-0311, AB",0.0,5.6,10.1,1.0,28.0,20.4,0.0,5.47,4.53
0.0,2013-09-28,2013,  SAN BENITO,154.0,"366-6366, SUN",0.0,0.4,1.4,1.9,121.5968847352025,19.085844195210672,24.5,4.94,4.36
0.0009881422924901,2013-09-28,2013,  MADERA,2.0,"366-6366, SUN",0.0,5.3,5.0,6.3,121.5968847352025,19.085844195210672,26.0,4.5,4.5
0.0,2020-08-29,2020,FRESNO,91.0,0-UNCODED,0.0,2.2,2.1,0.7,91.0,20.8,0.0,4.62,4.58
0.0003658648129516,2011-08-13,2011,  FRESNO,103.0,40.0WOODBRIDGE BQ 140,0.0,0.4,0.6,0.1,121.5968847352025,19.085844195210672,24.1,5.33,4.41
0.0,2020-08-22,2020,FRESNO,304.0,"912-9012, SVTM",0.0,1.8,0.7,0.5,304.0,20.6,0.0,6.1,4.48
0.0003646973012399,2017-08-12,2017,COLUSA,18.0,"319-0319, DRI",0.0,0.9,1.6,0.3,121.5968847352025,19.085844195210672,32.6,6.03,4.36
0.0023478417915838,2015-09-26,2015,  MERCED,270.0,"560-5608, HZ",0.0,3.4,2.8,2.7,121.5968847352025,19.085844195210672,23.9,4.69,4.4
0.0,2019-10-05,2019,SAN JOAQUIN,1.0,"914-9014, SVTM",0.0,1.5,0.0,0.0,1.0,19.0,0.0,5.2,4.39
0.0,2012-10-13,2012,  FRESNO,945.0,"85-8504, HEINZ",0.0,1.1,1.7,0.5,121.5968847352025,19.085844195210672,22.4,5.16,4.3
0.0,2019-09-28,2019,SUTTER,62.0,"888-3888, HM",0.0,0.6,0.6,0.9,62.0,20.6,0.0,5.49,4.55
0.000614156302779,2014-09-06,2014,  YOLO,201.0,"702-5702, HZ",0.0,0.7,2.1,2.0,121.5968847352025,19.085844195210672,22.3,4.65,4.37
0.0004021717273275,2014-09-06,2014,  MERCED,270.0,"85-8504, HEINZ",0.0,2.5,1.6,0.5,121.5968847352025,19.085844195210672,23.1,5.06,4.36
8.406893652795292e-05,2017-07-22,2017,FRESNO,49.0,"415-6415, N",0.0,0.8,2.3,0.3,121.5968847352025,19.085844195210672,26.0,5.1,4.39
0.0,2014-10-11,2014,  KINGS,209.0,"241-2401, HEINZ",0.0,1.7,4.5,1.0,121.5968847352025,19.085844195210672,26.1,5.13,4.27
0.0,2015-09-26,2015,  STANISLAUS,3.0,"311-1311, HZ",0.0,1.2,1.2,0.0,121.5968847352025,19.085844195210672,23.3,5.37,4.36
0.0005486466715435,2016-07-09,2016,  KERN,52.0,"770-2770, KW",0.0,0.1,0.6,0.9,121.5968847352025,19.085844195210672,25.3,5.66,4.26
0.0019233614440005,2020-08-29,2020,YOLO,39.0,"560-5608, HZ",0.0,0.9,0.2,0.4,39.0,19.4,0.0,5.02,4.39
0.0005271133952691,2009-08-29,2009,  FRESNO,25.0,157  NVH 1570Cur Wk,0.0,1.8,0.6,0.1,121.5968847352025,19.085844195210672,24.5,5.02,4.68
0.0013917884481558,2012-10-13,2012,  SAN JOAQUIN,20.0,"885-7885, HMX",0.0,1.0,0.8,0.4,121.5968847352025,19.085844195210672,23.2,5.8,4.53
0.0007884362680683,2011-07-30,2011,  FRESNO,115.0,368  SUN 6368Cur Wk,0.0,0.1,0.6,0.0,121.5968847352025,19.085844195210672,24.6,6.83,4.45
